id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
7890,-117.16,32.82,28.0,2291.0,371.0,1098.0,382.0,4.6875,NEAR OCEAN,188000.0
7891,-122.31,38.33,26.0,2155.0,339.0,956.0,365.0,4.0132,NEAR BAY,174700.0
7892,-121.97,37.0,25.0,990.0,166.0,522.0,185.0,4.8269,NEAR OCEAN,272900.0
7893,-121.99,38.27,16.0,4138.0,758.0,1762.0,723.0,3.1979,INLAND,137500.0
7894,-117.23,32.87,11.0,3123.0,740.0,1223.0,634.0,5.417,NEAR OCEAN,196800.0
7895,-119.14,34.17,16.0,1593.0,353.0,836.0,357.0,2.726,NEAR OCEAN,67500.0
7896,-121.49,38.54,37.0,1655.0,393.0,841.0,355.0,1.6932,INLAND,78400.0
7897,-117.93,33.64,15.0,1707.0,514.0,1335.0,434.0,2.7543,<1H OCEAN,177800.0
7898,-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,INLAND,46900.0
7899,-121.24,38.78,18.0,549.0,143.0,249.0,136.0,0.8691,INLAND,136500.0
7900,-122.1,37.72,30.0,2599.0,366.0,922.0,350.0,5.8382,NEAR BAY,330200.0
7901,-122.26,38.16,23.0,2840.0,491.0,1586.0,466.0,4.0337,NEAR BAY,130400.0
7902,-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659,NEAR BAY,189100.0
7903,-118.37,33.87,18.0,2516.0,485.0,1128.0,433.0,5.0114,<1H OCEAN,338600.0
7904,-121.47,38.56,44.0,1986.0,573.0,1044.0,490.0,1.7328,INLAND,88100.0
7905,-118.0,34.16,52.0,1354.0,227.0,531.0,206.0,4.8059,INLAND,270600.0
7906,-118.41,33.88,34.0,1471.0,308.0,498.0,264.0,7.0842,<1H OCEAN,500001.0
7907,-119.67,36.81,4.0,1262.0,216.0,622.0,199.0,4.9432,INLAND,114400.0
7908,-120.48,37.34,8.0,6146.0,1017.0,2821.0,987.0,4.67,INLAND,127600.0
7909,-118.46,34.21,7.0,2081.0,657.0,1456.0,535.0,3.5,<1H OCEAN,186900.0
7910,-119.18,36.4,39.0,1730.0,310.0,899.0,309.0,2.6648,INLAND,129200.0
7911,-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,<1H OCEAN,268500.0
7912,-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,<1H OCEAN,190700.0
7913,-122.44,37.79,52.0,1726.0,384.0,614.0,356.0,3.6812,NEAR BAY,500000.0
7914,-122.22,38.09,47.0,2161.0,440.0,966.0,360.0,2.2734,NEAR BAY,88700.0
7915,-118.29,34.1,43.0,1711.0,443.0,1190.0,429.0,3.5172,<1H OCEAN,265500.0
7916,-118.07,34.01,38.0,2245.0,444.0,1540.0,419.0,3.7986,<1H OCEAN,171000.0
7917,-122.08,37.64,30.0,5267.0,1253.0,4065.0,1113.0,3.3479,NEAR BAY,182100.0
7918,-118.03,33.82,17.0,2178.0,477.0,1077.0,457.0,3.6815,<1H OCEAN,245300.0
7919,-121.47,38.55,48.0,1091.0,403.0,926.0,336.0,1.1458,INLAND,65400.0
7920,-117.89,33.61,44.0,2126.0,423.0,745.0,332.0,5.1923,<1H OCEAN,500001.0
7921,-117.79,33.56,36.0,2057.0,329.0,658.0,309.0,7.866,<1H OCEAN,500001.0
7922,-118.45,34.16,22.0,4982.0,1358.0,2237.0,1220.0,3.7105,<1H OCEAN,272600.0
7923,-118.37,33.88,20.0,2439.0,474.0,1219.0,497.0,5.9619,<1H OCEAN,335900.0
7924,-117.07,32.77,38.0,1130.0,228.0,699.0,241.0,2.65,NEAR OCEAN,167600.0
7925,-117.92,33.63,24.0,1562.0,441.0,696.0,347.0,3.5161,<1H OCEAN,236400.0
7926,-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,1.8829,<1H OCEAN,300000.0
7927,-119.83,36.83,14.0,2351.0,341.0,1128.0,363.0,6.9903,INLAND,141200.0
7928,-117.89,33.86,28.0,1395.0,398.0,1220.0,362.0,3.3008,<1H OCEAN,193800.0
7929,-118.28,33.97,40.0,2180.0,642.0,2464.0,631.0,1.5521,<1H OCEAN,90100.0
7930,-118.25,34.07,43.0,764.0,322.0,1275.0,306.0,2.0,<1H OCEAN,175000.0
7931,-118.36,33.86,37.0,1768.0,314.0,802.0,290.0,5.0784,<1H OCEAN,295900.0
7932,-117.84,33.74,22.0,6072.0,1802.0,4715.0,1666.0,3.1353,<1H OCEAN,121400.0
7933,-121.23,38.12,22.0,393.0,58.0,134.0,57.0,3.95,INLAND,178100.0
7934,-118.2,33.99,30.0,1474.0,459.0,1844.0,464.0,2.551,<1H OCEAN,160000.0
7935,-118.43,33.96,13.0,1860.0,345.0,800.0,355.0,5.8864,<1H OCEAN,500001.0
7936,-118.33,33.98,38.0,3063.0,796.0,2153.0,721.0,1.8472,<1H OCEAN,149100.0
7937,-120.4,37.92,22.0,1022.0,194.0,517.0,198.0,3.625,INLAND,99400.0
7938,-121.59,39.79,20.0,743.0,171.0,395.0,168.0,1.625,INLAND,88300.0
7939,-117.28,33.06,8.0,4172.0,1022.0,2585.0,941.0,4.0118,NEAR OCEAN,245800.0
7940,-117.11,33.78,13.0,1914.0,339.0,930.0,304.0,4.1875,INLAND,161200.0
7941,-117.64,34.02,6.0,248.0,47.0,119.0,42.0,2.125,INLAND,416700.0
7942,-118.14,34.08,24.0,2999.0,786.0,2937.0,796.0,2.9405,<1H OCEAN,217800.0
7943,-118.24,33.98,30.0,861.0,250.0,1062.0,231.0,1.75,<1H OCEAN,115400.0
7944,-122.61,38.24,18.0,2933.0,481.0,1279.0,443.0,5.0849,<1H OCEAN,188500.0
7945,-118.08,33.85,22.0,1055.0,204.0,682.0,216.0,6.0,<1H OCEAN,191300.0
7946,-122.73,38.46,14.0,4042.0,1298.0,2323.0,1158.0,2.0651,<1H OCEAN,135400.0
7947,-119.7,34.41,19.0,1215.0,360.0,1349.0,423.0,2.6607,NEAR OCEAN,226500.0
7948,-117.66,33.62,16.0,5175.0,799.0,2717.0,813.0,6.1493,<1H OCEAN,257800.0
7949,-122.07,37.96,37.0,1217.0,199.0,552.0,194.0,5.0445,NEAR BAY,196200.0
7950,-119.1,36.42,26.0,1775.0,416.0,1217.0,383.0,1.8801,INLAND,57600.0
7951,-122.18,38.23,21.0,2475.0,341.0,812.0,308.0,7.2589,NEAR BAY,320400.0
7952,-122.41,37.8,52.0,2892.0,751.0,1785.0,733.0,3.5746,NEAR BAY,350000.0
7953,-118.42,34.08,48.0,2413.0,261.0,770.0,248.0,15.0001,<1H OCEAN,500001.0
7954,-117.61,34.1,9.0,18956.0,4095.0,10323.0,3832.0,3.6033,INLAND,132600.0
7955,-118.2,33.82,21.0,2251.0,452.0,913.0,420.0,4.6042,NEAR OCEAN,272200.0
7956,-118.98,35.39,22.0,1812.0,457.0,1592.0,420.0,1.4146,INLAND,49100.0
7957,-119.84,36.8,19.0,3244.0,776.0,1463.0,710.0,2.0469,INLAND,66900.0
7958,-114.58,33.61,25.0,2907.0,680.0,1841.0,633.0,2.6768,INLAND,82400.0
7959,-121.86,37.27,19.0,1852.0,268.0,866.0,272.0,5.6139,<1H OCEAN,279500.0
7960,-120.66,35.28,46.0,2054.0,502.0,1170.0,494.0,2.1786,NEAR OCEAN,206300.0
7961,-118.32,34.1,31.0,622.0,229.0,597.0,227.0,1.5284,<1H OCEAN,200000.0
7962,-117.66,34.03,14.0,2137.0,345.0,1151.0,352.0,5.753,INLAND,185500.0
7963,-122.29,37.87,46.0,1267.0,324.0,792.0,321.0,2.525,NEAR BAY,165900.0
7964,-122.26,37.77,52.0,1670.0,350.0,793.0,299.0,2.9732,NEAR BAY,282100.0
7965,-119.82,36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435,INLAND,52600.0
7966,-117.06,32.8,17.0,2247.0,340.0,973.0,318.0,5.5,<1H OCEAN,222000.0
7967,-117.87,34.11,23.0,4066.0,819.0,2105.0,737.0,4.6556,<1H OCEAN,199600.0
7968,-122.12,37.68,35.0,1958.0,484.0,1146.0,448.0,2.95,NEAR BAY,148900.0
7969,-118.23,33.96,39.0,405.0,163.0,686.0,164.0,1.695,<1H OCEAN,94800.0
7970,-122.01,36.99,28.0,1321.0,240.0,652.0,239.0,4.9808,NEAR OCEAN,263100.0
7971,-118.16,34.69,35.0,3114.0,583.0,1974.0,545.0,3.9028,INLAND,126800.0
7972,-118.59,34.14,19.0,1303.0,155.0,450.0,145.0,10.5511,<1H OCEAN,483100.0
7973,-117.22,33.17,6.0,1487.0,362.0,810.0,322.0,3.625,<1H OCEAN,135700.0
7974,-118.57,34.09,14.0,7970.0,1142.0,2926.0,1096.0,11.2866,<1H OCEAN,500001.0
7975,-122.43,37.76,52.0,2242.0,459.0,751.0,464.0,4.75,NEAR BAY,500001.0
7976,-122.53,37.65,20.0,4582.0,1124.0,2325.0,1040.0,4.0556,NEAR OCEAN,275000.0
7977,-118.37,34.02,33.0,2263.0,430.0,900.0,382.0,4.4028,<1H OCEAN,246800.0
7978,-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,<1H OCEAN,159600.0
7979,-120.01,34.54,30.0,2992.0,609.0,1288.0,465.0,3.9375,NEAR OCEAN,292900.0
7980,-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,NEAR BAY,79000.0
7981,-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,NEAR BAY,87100.0
7982,-118.04,33.96,42.0,1430.0,338.0,1269.0,321.0,3.3214,<1H OCEAN,148800.0
7983,-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,<1H OCEAN,346100.0
7984,-121.92,37.24,27.0,1265.0,216.0,660.0,232.0,5.3911,<1H OCEAN,281200.0
7985,-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,INLAND,107400.0
7986,-117.16,32.72,24.0,1232.0,663.0,1184.0,626.0,1.0391,NEAR OCEAN,162500.0
7987,-117.88,33.72,38.0,1421.0,300.0,1236.0,263.0,3.9844,<1H OCEAN,165300.0
7988,-117.95,34.0,34.0,2376.0,468.0,1858.0,449.0,4.1328,<1H OCEAN,176300.0
7989,-118.36,34.17,44.0,2295.0,560.0,1543.0,528.0,2.3851,<1H OCEAN,194100.0
7990,-118.45,37.25,20.0,1468.0,283.0,721.0,270.0,3.0817,INLAND,118800.0
7991,-118.31,34.26,34.0,1797.0,363.0,948.0,363.0,4.1339,<1H OCEAN,187300.0
7992,-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904,NEAR OCEAN,113800.0
7993,-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,<1H OCEAN,172200.0
7994,-121.01,37.61,5.0,3655.0,696.0,2316.0,647.0,3.4703,INLAND,129300.0
7995,-121.92,37.28,26.0,6201.0,783.0,2381.0,819.0,7.9819,<1H OCEAN,397000.0
7996,-118.28,33.74,16.0,855.0,271.0,486.0,250.0,0.7591,NEAR OCEAN,350000.0
7997,-121.76,36.92,46.0,947.0,257.0,1120.0,264.0,3.4125,<1H OCEAN,160700.0
7998,-117.88,33.78,26.0,1813.0,421.0,1235.0,343.0,3.5972,<1H OCEAN,187500.0
7999,-121.79,37.99,18.0,3646.0,534.0,1651.0,535.0,5.7321,INLAND,164700.0
8000,-118.25,33.91,36.0,1950.0,365.0,1125.0,374.0,3.1111,<1H OCEAN,119300.0
8001,-120.3,38.04,6.0,1281.0,245.0,422.0,160.0,3.2875,INLAND,111300.0
8002,-119.33,36.3,12.0,2172.0,352.0,1013.0,354.0,4.9464,INLAND,115600.0
8003,-117.24,32.79,17.0,1149.0,266.0,403.0,228.0,4.1652,NEAR OCEAN,241700.0
8004,-117.86,33.99,10.0,17820.0,2812.0,8686.0,2666.0,6.3875,<1H OCEAN,310700.0
8005,-123.73,40.48,25.0,2015.0,524.0,746.0,251.0,1.7153,INLAND,77100.0
8006,-121.91,36.99,23.0,5675.0,964.0,2197.0,880.0,4.8693,NEAR OCEAN,322300.0
8007,-117.05,33.11,18.0,4393.0,642.0,2095.0,677.0,5.4786,<1H OCEAN,223500.0
8008,-121.96,37.53,28.0,2949.0,529.0,1538.0,545.0,4.9615,<1H OCEAN,228000.0
8009,-118.95,34.19,24.0,2719.0,434.0,1318.0,424.0,4.675,<1H OCEAN,228800.0
8010,-117.3,34.12,50.0,1629.0,437.0,1581.0,394.0,2.2019,INLAND,63500.0
8011,-121.36,38.66,14.0,756.0,141.0,424.0,155.0,3.6953,INLAND,116100.0
8012,-119.76,36.82,17.0,6932.0,1486.0,3056.0,1453.0,2.3375,INLAND,99300.0
8013,-117.67,34.06,26.0,1592.0,429.0,1182.0,365.0,2.4583,INLAND,110400.0
8014,-121.28,38.17,19.0,1337.0,236.0,744.0,225.0,4.0924,INLAND,244200.0
8015,-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,NEAR BAY,131600.0
8016,-117.88,33.7,17.0,5122.0,1544.0,2966.0,1339.0,3.4835,<1H OCEAN,116700.0
8017,-119.27,34.28,52.0,2239.0,420.0,941.0,397.0,4.125,NEAR OCEAN,349000.0
8018,-118.27,34.06,33.0,1416.0,686.0,2013.0,614.0,1.9818,<1H OCEAN,208300.0
8019,-117.84,33.84,23.0,6157.0,1129.0,2817.0,1073.0,5.0629,<1H OCEAN,232600.0
8020,-121.02,37.65,20.0,2973.0,620.0,1996.0,570.0,3.0645,INLAND,106000.0
8021,-121.91,36.62,52.0,1431.0,300.0,657.0,293.0,3.2865,<1H OCEAN,240100.0
8022,-119.2,34.26,25.0,2203.0,367.0,1194.0,377.0,5.4087,NEAR OCEAN,223200.0
8023,-121.36,38.67,5.0,5819.0,1507.0,3237.0,1356.0,2.2339,INLAND,116600.0
8024,-121.5,38.53,39.0,3184.0,593.0,1188.0,572.0,4.6923,INLAND,192000.0
8025,-118.36,34.03,43.0,1690.0,379.0,1017.0,359.0,2.1078,<1H OCEAN,133500.0
8026,-118.29,33.95,31.0,2839.0,792.0,2390.0,729.0,2.0,<1H OCEAN,109800.0
8027,-119.01,36.02,17.0,3915.0,742.0,1768.0,688.0,2.375,INLAND,79800.0
8028,-118.23,34.15,19.0,2294.0,716.0,1686.0,680.0,3.0288,<1H OCEAN,258300.0
8029,-118.09,33.81,36.0,1878.0,323.0,846.0,325.0,7.1937,<1H OCEAN,254400.0
8030,-121.98,37.31,34.0,2034.0,359.0,1016.0,375.0,5.8127,<1H OCEAN,288300.0
8031,-117.39,34.11,16.0,1140.0,181.0,627.0,206.0,4.9444,INLAND,132700.0
8032,-120.1,36.66,19.0,2020.0,416.0,1341.0,360.0,1.7,INLAND,69000.0
8033,-122.09,37.4,24.0,3983.0,1126.0,2645.0,1072.0,3.6742,NEAR BAY,275000.0
8034,-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,<1H OCEAN,237500.0
8035,-121.98,38.35,16.0,1697.0,267.0,832.0,277.0,4.4375,INLAND,132600.0
8036,-118.58,34.18,28.0,908.0,142.0,368.0,143.0,5.6159,<1H OCEAN,340500.0
8037,-117.97,34.05,33.0,1452.0,268.0,1274.0,278.0,3.6563,<1H OCEAN,162700.0
8038,-117.33,34.41,13.0,3684.0,604.0,1767.0,585.0,3.7478,INLAND,113500.0
8039,-118.47,34.2,25.0,4590.0,1477.0,2723.0,1195.0,2.7118,<1H OCEAN,281700.0
8040,-116.93,32.8,19.0,1867.0,538.0,1219.0,468.0,2.0685,<1H OCEAN,130000.0
8041,-122.47,37.71,42.0,1961.0,427.0,1211.0,409.0,3.5156,NEAR OCEAN,239400.0
8042,-121.11,38.95,14.0,3888.0,890.0,1830.0,844.0,1.8238,INLAND,158600.0
8043,-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,INLAND,104200.0
8044,-117.9,33.84,31.0,2043.0,468.0,1524.0,454.0,3.5329,<1H OCEAN,187400.0
8045,-118.01,34.05,31.0,1135.0,355.0,1717.0,368.0,2.1602,<1H OCEAN,161700.0
8046,-116.88,34.19,38.0,898.0,259.0,106.0,52.0,1.6875,INLAND,225000.0
8047,-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,NEAR BAY,103100.0
8048,-118.27,33.77,39.0,1731.0,485.0,2115.0,478.0,1.5369,NEAR OCEAN,141300.0
8049,-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099,INLAND,66800.0
8050,-117.28,34.12,47.0,2456.0,611.0,1653.0,512.0,1.3973,INLAND,66100.0
8051,-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,NEAR BAY,414700.0
8052,-120.79,37.49,44.0,1186.0,225.0,687.0,234.0,3.4167,INLAND,160700.0
8053,-117.88,33.65,24.0,4879.0,756.0,1777.0,754.0,5.9055,<1H OCEAN,477300.0
8054,-121.4,38.47,4.0,20982.0,3392.0,10329.0,3086.0,4.3658,INLAND,130600.0
8055,-117.01,32.8,17.0,1042.0,210.0,650.0,215.0,3.1,<1H OCEAN,84200.0
8056,-118.31,34.2,36.0,1692.0,263.0,778.0,278.0,5.0865,<1H OCEAN,349600.0
8057,-121.92,37.34,52.0,2584.0,491.0,1087.0,433.0,4.4,<1H OCEAN,391300.0
8058,-121.44,37.7,5.0,1365.0,196.0,591.0,156.0,6.0389,INLAND,215100.0
8059,-122.23,37.48,38.0,1578.0,399.0,879.0,388.0,2.7969,NEAR OCEAN,298400.0
8060,-117.16,32.89,5.0,8576.0,1952.0,5006.0,1827.0,4.3598,<1H OCEAN,189100.0
8061,-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,<1H OCEAN,453800.0
8062,-118.38,33.88,27.0,3039.0,606.0,1421.0,564.0,5.5771,<1H OCEAN,345500.0
8063,-119.51,37.32,14.0,362.0,78.0,88.0,39.0,3.5893,INLAND,214300.0
8064,-117.97,33.93,31.0,1975.0,373.0,918.0,347.0,4.4107,<1H OCEAN,202000.0
8065,-117.28,34.68,28.0,1932.0,421.0,1156.0,404.0,1.8958,INLAND,55600.0
8066,-122.31,37.93,39.0,2505.0,371.0,872.0,345.0,5.3433,NEAR BAY,286500.0
8067,-117.13,32.63,10.0,7374.0,1157.0,1900.0,794.0,8.7991,NEAR OCEAN,478500.0
8068,-121.81,37.26,14.0,3379.0,683.0,1465.0,620.0,4.0547,<1H OCEAN,236200.0
8069,-118.2,33.97,43.0,825.0,212.0,820.0,184.0,1.8897,<1H OCEAN,174300.0
8070,-118.32,34.02,47.0,1648.0,346.0,1120.0,338.0,2.0042,<1H OCEAN,114200.0
8071,-117.05,33.26,14.0,3103.0,569.0,1704.0,539.0,3.7644,<1H OCEAN,264700.0
8072,-116.86,34.23,13.0,4760.0,938.0,309.0,132.0,5.4618,INLAND,147800.0
8073,-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,NEAR BAY,201300.0
8074,-117.91,33.83,37.0,1039.0,260.0,719.0,243.0,3.0288,<1H OCEAN,161400.0
8075,-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,INLAND,100000.0
8076,-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,INLAND,134600.0
8077,-119.87,36.93,13.0,1429.0,209.0,702.0,205.0,4.3625,INLAND,111800.0
8078,-121.75,37.71,11.0,12070.0,2220.0,5826.0,2125.0,4.8624,INLAND,192400.0
8079,-122.86,39.08,24.0,3127.0,674.0,1015.0,448.0,2.0417,INLAND,78800.0
8080,-119.8,36.78,50.0,1818.0,374.0,737.0,338.0,2.2614,INLAND,73000.0
8081,-118.31,33.94,40.0,1550.0,,798.0,270.0,3.775,<1H OCEAN,153800.0
8082,-117.57,33.93,3.0,1240.0,151.0,519.0,146.0,7.5408,INLAND,271900.0
8083,-118.21,34.05,47.0,722.0,235.0,930.0,226.0,2.5455,<1H OCEAN,114300.0
8084,-122.47,37.69,34.0,1954.0,357.0,1130.0,367.0,4.6447,NEAR OCEAN,304500.0
8085,-121.96,37.13,26.0,50.0,5.0,17.0,4.0,15.0001,<1H OCEAN,400000.0
8086,-117.83,33.65,8.0,2149.0,426.0,950.0,399.0,4.1103,<1H OCEAN,250400.0
8087,-122.33,37.94,42.0,1695.0,345.0,719.0,334.0,3.9417,NEAR BAY,139100.0
8088,-122.48,38.54,37.0,1898.0,359.0,973.0,340.0,4.2096,INLAND,256600.0
8089,-118.35,34.04,45.0,1839.0,459.0,1312.0,460.0,2.5625,<1H OCEAN,138000.0
8090,-116.79,33.99,16.0,319.0,68.0,212.0,67.0,1.4688,INLAND,90000.0
8091,-118.19,33.99,40.0,1547.0,434.0,1930.0,427.0,3.3869,<1H OCEAN,157300.0
8092,-117.32,33.12,25.0,2670.0,527.0,936.0,461.0,2.7717,NEAR OCEAN,354000.0
8093,-114.6,33.62,16.0,3741.0,801.0,2434.0,824.0,2.6797,INLAND,86500.0
8094,-117.66,33.61,16.0,2022.0,254.0,789.0,270.0,8.4112,<1H OCEAN,286900.0
8095,-118.47,34.42,17.0,913.0,228.0,530.0,201.0,3.038,<1H OCEAN,238500.0
8096,-119.52,34.39,23.0,1414.0,365.0,889.0,345.0,2.6397,NEAR OCEAN,250000.0
8097,-117.07,32.63,40.0,1706.0,322.0,796.0,303.0,3.5583,NEAR OCEAN,154900.0
8098,-117.75,34.06,52.0,62.0,9.0,44.0,16.0,0.4999,INLAND,112500.0
8099,-121.07,39.04,9.0,2374.0,372.0,884.0,333.0,4.5042,INLAND,206400.0
8100,-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,NEAR BAY,336700.0
8101,-118.53,34.23,32.0,4039.0,984.0,2675.0,941.0,3.0321,<1H OCEAN,240000.0
8102,-121.56,39.1,28.0,2130.0,484.0,1195.0,439.0,1.3631,INLAND,45500.0
8103,-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,INLAND,94400.0
8104,-121.79,37.33,18.0,3611.0,614.0,2381.0,642.0,5.6345,<1H OCEAN,231000.0
8105,-121.9,37.1,23.0,1708.0,287.0,670.0,238.0,6.4517,<1H OCEAN,356600.0
8106,-117.66,34.08,33.0,3659.0,590.0,1773.0,615.0,3.9227,INLAND,157200.0
8107,-121.08,38.95,18.0,1931.0,380.0,1271.0,377.0,2.7463,INLAND,156100.0
8108,-118.46,33.99,44.0,1122.0,287.0,531.0,256.0,4.0598,<1H OCEAN,335900.0
8109,-118.29,33.84,23.0,3626.0,799.0,2321.0,731.0,4.7393,<1H OCEAN,237900.0
8110,-117.95,33.94,28.0,2851.0,496.0,1287.0,496.0,5.0782,<1H OCEAN,264100.0
8111,-121.24,37.97,47.0,886.0,196.0,517.0,188.0,2.1991,INLAND,67200.0
8112,-119.83,36.79,24.0,3505.0,819.0,2098.0,774.0,1.9575,INLAND,67000.0
8113,-118.5,34.21,36.0,1656.0,310.0,817.0,308.0,5.5675,<1H OCEAN,215900.0
8114,-118.62,34.2,29.0,2421.0,402.0,1120.0,388.0,5.0309,<1H OCEAN,244800.0
8115,-117.97,33.79,34.0,2456.0,410.0,1289.0,442.0,4.1818,<1H OCEAN,224200.0
8116,-120.9,39.93,23.0,2679.0,546.0,1424.0,529.0,2.8812,INLAND,81900.0
8117,-119.05,35.3,9.0,10822.0,1994.0,6241.0,1906.0,4.0631,INLAND,88200.0
8118,-121.96,37.25,35.0,1018.0,169.0,484.0,174.0,6.1648,<1H OCEAN,371900.0
8119,-122.2,37.4,37.0,1296.0,194.0,540.0,192.0,8.2782,NEAR OCEAN,500001.0
8120,-124.09,40.95,18.0,2250.0,484.0,1248.0,472.0,2.5893,NEAR OCEAN,99600.0
8121,-118.27,34.07,33.0,1177.0,468.0,1533.0,430.0,2.3981,<1H OCEAN,183300.0
8122,-118.62,34.17,34.0,3268.0,538.0,1463.0,519.0,6.8482,<1H OCEAN,308300.0
8123,-118.38,33.83,35.0,2152.0,454.0,902.0,414.0,4.5179,<1H OCEAN,427200.0
8124,-116.98,33.74,25.0,4952.0,1062.0,1589.0,1024.0,1.8446,INLAND,85700.0
8125,-119.79,36.8,27.0,2462.0,484.0,852.0,449.0,3.32,INLAND,124700.0
8126,-118.53,34.04,45.0,1711.0,264.0,735.0,261.0,9.1078,<1H OCEAN,500001.0
8127,-122.47,37.69,27.0,2447.0,720.0,2104.0,657.0,3.449,NEAR OCEAN,239100.0
8128,-120.61,35.1,17.0,2799.0,637.0,2015.0,592.0,3.0536,<1H OCEAN,143600.0
8129,-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,NEAR BAY,292300.0
8130,-121.18,38.07,21.0,2333.0,377.0,1073.0,332.0,4.8125,INLAND,161100.0
8131,-116.0,34.12,32.0,3163.0,712.0,1358.0,544.0,2.125,INLAND,57700.0
8132,-121.24,38.22,28.0,2593.0,487.0,1365.0,457.0,3.3929,INLAND,113000.0
8133,-122.43,37.8,52.0,1006.0,251.0,349.0,233.0,3.2235,NEAR BAY,500000.0
8134,-119.92,34.44,17.0,2143.0,324.0,1073.0,330.0,6.0321,NEAR OCEAN,402600.0
8135,-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,NEAR OCEAN,112500.0
8136,-122.3,38.3,52.0,1128.0,207.0,450.0,197.0,3.3542,NEAR BAY,154600.0
8137,-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,<1H OCEAN,173300.0
8138,-119.34,36.34,5.0,4505.0,834.0,1917.0,775.0,4.0144,INLAND,126600.0
8139,-117.92,33.88,52.0,1270.0,276.0,609.0,211.0,3.75,<1H OCEAN,232500.0
8140,-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061,<1H OCEAN,180300.0
8141,-121.31,38.75,7.0,4185.0,750.0,2147.0,706.0,4.0519,INLAND,129200.0
8142,-121.99,37.35,25.0,1527.0,325.0,707.0,339.0,4.375,<1H OCEAN,212200.0
8143,-118.21,34.09,39.0,1561.0,445.0,1780.0,391.0,2.4632,<1H OCEAN,144200.0
8144,-119.08,35.32,8.0,11609.0,2141.0,5696.0,2100.0,5.0012,INLAND,106300.0
8145,-121.42,36.85,7.0,1626.0,325.0,677.0,304.0,2.3125,INLAND,170800.0
8146,-118.43,34.43,5.0,21113.0,4386.0,9842.0,3886.0,4.2037,<1H OCEAN,194600.0
8147,-118.37,33.99,32.0,4018.0,564.0,1400.0,568.0,8.6718,<1H OCEAN,439100.0
8148,-116.54,33.81,24.0,6087.0,1217.0,1721.0,833.0,3.1493,INLAND,199400.0
8149,-117.99,33.94,34.0,1519.0,301.0,758.0,304.0,4.3125,<1H OCEAN,214000.0
8150,-117.07,33.15,17.0,1893.0,297.0,936.0,287.0,5.1842,<1H OCEAN,157700.0
8151,-118.22,33.93,39.0,1921.0,483.0,2286.0,470.0,3.0167,<1H OCEAN,130000.0
8152,-117.83,33.79,29.0,1454.0,236.0,724.0,262.0,4.8542,<1H OCEAN,218100.0
8153,-121.89,37.33,49.0,658.0,318.0,467.0,316.0,0.7068,<1H OCEAN,200000.0
8154,-121.87,37.22,17.0,2825.0,365.0,1052.0,345.0,8.0595,<1H OCEAN,485000.0
8155,-121.55,37.37,39.0,759.0,141.0,252.0,106.0,3.6964,INLAND,262500.0
8156,-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,3.008,<1H OCEAN,229000.0
8157,-121.64,39.12,13.0,6408.0,1087.0,3294.0,1106.0,4.2656,INLAND,110700.0
8158,-120.93,35.76,11.0,8997.0,1698.0,1825.0,756.0,3.23,<1H OCEAN,154300.0
8159,-120.65,36.98,26.0,1787.0,364.0,1548.0,362.0,1.7188,INLAND,49500.0
8160,-121.48,38.58,48.0,2434.0,744.0,1281.0,662.0,1.6277,INLAND,140600.0
8161,-117.09,32.75,24.0,1245.0,376.0,1230.0,362.0,1.875,NEAR OCEAN,95000.0
